"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Guadalupe County, TX"	"48187"	"2014"	"2014"	15	147250	Unreliable	Unreliable	0.0%
	"Guadalupe County, TX"	"48187"	"2015"	"2015"	11	151249	Unreliable	Unreliable	0.0%
	"Guadalupe County, TX"	"48187"	"2016"	"2016"	16	155265	Unreliable	Unreliable	0.0%
	"Guadalupe County, TX"	"48187"	"2017"	"2017"	11	159659	Unreliable	Unreliable	0.0%
	"Guadalupe County, TX"	"48187"	"2018"	"2018"	12	163694	Unreliable	Unreliable	0.0%
	"Guadalupe County, TX"	"48187"	"2019"	"2019"	16	166847	Unreliable	Unreliable	0.0%
	"Guadalupe County, TX"	"48187"	"2020 "	"2020"	13	170608	Unreliable	Unreliable	0.0%
	"Hardin County, TX"	"48199"	"2017"	"2017"	10	57139	Unreliable	Unreliable	0.0%
	"Hardin County, TX"	"48199"	"2019"	"2019"	10	57602	Unreliable	Unreliable	0.0%
	"Hardin County, TX"	"48199"	"2020 "	"2020"	10	58305	Unreliable	Unreliable	0.0%
	"Harris County, TX"	"48201"	"1999"	"1999"	112	3359671	3.3	6.1	0.0%
	"Harris County, TX"	"48201"	"2000"	"2000"	101	3400578	3.0	5.6	0.0%
	"Harris County, TX"	"48201"	"2001"	"2001"	128	3471291	3.7	6.8	0.0%
	"Harris County, TX"	"48201"	"2002"	"2002"	112	3536682	3.2	5.8	0.0%
	"Harris County, TX"	"48201"	"2003"	"2003"	124	3586133	3.5	6.4	0.0%
	"Harris County, TX"	"48201"	"2004"	"2004"	126	3630185	3.5	6.2	0.0%
	"Harris County, TX"	"48201"	"2005"	"2005"	146	3681829	4.0	7.0	0.0%
	"Harris County, TX"	"48201"	"2006"	"2006"	143	3807435	3.8	6.6	0.0%
	"Harris County, TX"	"48201"	"2007"	"2007"	160	3863344	4.1	7.3	0.0%
	"Harris County, TX"	"48201"	"2008"	"2008"	154	3938580	3.9	6.7	0.0%
	"Harris County, TX"	"48201"	"2009"	"2009"	149	4034866	3.7	6.3	0.0%
	"Harris County, TX"	"48201"	"2010"	"2010"	172	4092459	4.2	7.1	0.0%
	"Harris County, TX"	"48201"	"2011"	"2011"	169	4180894	4.0	6.6	0.0%
	"Harris County, TX"	"48201"	"2012"	"2012"	202	4253700	4.7	7.6	0.0%
	"Harris County, TX"	"48201"	"2013"	"2013"	221	4336853	5.1	8.0	0.0%
	"Harris County, TX"	"48201"	"2014"	"2014"	205	4441370	4.6	7.3	0.0%
	"Harris County, TX"	"48201"	"2015"	"2015"	218	4538028	4.8	7.4	0.0%
	"Harris County, TX"	"48201"	"2016"	"2016"	231	4589928	5.0	7.5	0.0%
	"Harris County, TX"	"48201"	"2017"	"2017"	231	4652980	5.0	7.1	0.0%
	"Harris County, TX"	"48201"	"2018"	"2018"	283	4698619	6.0	8.3	0.1%
	"Harris County, TX"	"48201"	"2019"	"2019"	256	4713325	5.4	7.3	0.0%
	"Harris County, TX"	"48201"	"2020 "	"2020"	358	4738253	7.6	10.0	0.1%
	"Harrison County, TX"	"48203"	"2004"	"2004"	11	62583	Unreliable	Unreliable	0.0%
	"Harrison County, TX"	"48203"	"2018"	"2018"	11	66726	Unreliable	Unreliable	0.0%
	"Harrison County, TX"	"48203"	"2019"	"2019"	11	66553	Unreliable	Unreliable	0.0%
	"Harrison County, TX"	"48203"	"2020 "	"2020"	12	66386	Unreliable	Unreliable	0.0%
	"Hays County, TX"	"48209"	"2009"	"2009"	17	153619	Unreliable	Unreliable	0.0%
	"Hays County, TX"	"48209"	"2011"	"2011"	10	164050	Unreliable	Unreliable	0.0%
	"Hays County, TX"	"48209"	"2013"	"2013"	11	176026	Unreliable	Unreliable	0.0%
	"Hays County, TX"	"48209"	"2014"	"2014"	12	185025	Unreliable	Unreliable	0.0%
	"Hays County, TX"	"48209"	"2015"	"2015"	13	194739	Unreliable	Unreliable	0.0%
	"Hays County, TX"	"48209"	"2016"	"2016"	18	204470	Unreliable	Unreliable	0.0%
	"Hays County, TX"	"48209"	"2018"	"2018"	16	222631	Unreliable	Unreliable	0.0%
	"Hays County, TX"	"48209"	"2019"	"2019"	18	230191	Unreliable	Unreliable	0.0%
	"Hays County, TX"	"48209"	"2020 "	"2020"	23	241365	9.5	13.7	0.0%
	"Henderson County, TX"	"48213"	"2014"	"2014"	10	79290	Unreliable	Unreliable	0.0%
	"Henderson County, TX"	"48213"	"2016"	"2016"	13	79901	Unreliable	Unreliable	0.0%
	"Henderson County, TX"	"48213"	"2017"	"2017"	18	81064	Unreliable	Unreliable	0.0%
	"Henderson County, TX"	"48213"	"2018"	"2018"	14	82299	Unreliable	Unreliable	0.0%
	"Henderson County, TX"	"48213"	"2019"	"2019"	17	82737	Unreliable	Unreliable	0.0%
	"Henderson County, TX"	"48213"	"2020 "	"2020"	17	83792	Unreliable	Unreliable	0.0%
	"Hidalgo County, TX"	"48215"	"1999"	"1999"	12	555875	Unreliable	Unreliable	0.0%
	"Hidalgo County, TX"	"48215"	"2000"	"2000"	11	569463	Unreliable	Unreliable	0.0%
	"Hidalgo County, TX"	"48215"	"2001"	"2001"	14	590067	Unreliable	Unreliable	0.0%
	"Hidalgo County, TX"	"48215"	"2002"	"2002"	13	610520	Unreliable	Unreliable	0.0%
	"Hidalgo County, TX"	"48215"	"2003"	"2003"	11	632475	Unreliable	Unreliable	0.0%
	"Hidalgo County, TX"	"48215"	"2006"	"2006"	14	695352	Unreliable	Unreliable	0.0%
	"Hidalgo County, TX"	"48215"	"2007"	"2007"	17	715264	Unreliable	Unreliable	0.0%
	"Hidalgo County, TX"	"48215"	"2008"	"2008"	18	736694	Unreliable	Unreliable	0.0%
	"Hidalgo County, TX"	"48215"	"2009"	"2009"	21	757468	2.8	4.0	0.0%
	"Hidalgo County, TX"	"48215"	"2010"	"2010"	20	774769	2.6	3.7	0.0%
	"Hidalgo County, TX"	"48215"	"2011"	"2011"	24	797810	3.0	4.1	0.0%
	"Hidalgo County, TX"	"48215"	"2012"	"2012"	23	806552	2.9	3.8	0.0%
	"Hidalgo County, TX"	"48215"	"2013"	"2013"	23	815996	2.8	3.7	0.0%
	"Hidalgo County, TX"	"48215"	"2014"	"2014"	38	831073	4.6	5.8	0.0%
	"Hidalgo County, TX"	"48215"	"2015"	"2015"	50	842304	5.9	7.3	0.0%
	"Hidalgo County, TX"	"48215"	"2016"	"2016"	47	849843	5.5	6.5	0.0%
	"Hidalgo County, TX"	"48215"	"2017"	"2017"	62	860661	7.2	8.7	0.0%
	"Hidalgo County, TX"	"48215"	"2018"	"2018"	70	865939	8.1	9.4	0.0%
	"Hidalgo County, TX"	"48215"	"2019"	"2019"	69	868707	7.9	9.2	0.0%
	"Hidalgo County, TX"	"48215"	"2020 "	"2020"	71	875200	8.1	9.1	0.0%
	"Hood County, TX"	"48221"	"2008"	"2008"	12	50112	Unreliable	Unreliable	0.0%
	"Hood County, TX"	"48221"	"2011"	"2011"	15	51670	Unreliable	Unreliable	0.0%
	"Hood County, TX"	"48221"	"2012"	"2012"	12	52044	Unreliable	Unreliable	0.0%
	"Hood County, TX"	"48221"	"2013"	"2013"	13	52905	Unreliable	Unreliable	0.0%
	"Hood County, TX"	"48221"	"2016"	"2016"	12	56857	Unreliable	Unreliable	0.0%
	"Hood County, TX"	"48221"	"2017"	"2017"	11	58273	Unreliable	Unreliable	0.0%
	"Hood County, TX"	"48221"	"2018"	"2018"	12	60537	Unreliable	Unreliable	0.0%
	"Hood County, TX"	"48221"	"2019"	"2019"	15	61643	Unreliable	Unreliable	0.0%
	"Hood County, TX"	"48221"	"2020 "	"2020"	20	63527	31.5	16.9	0.0%
	"Hopkins County, TX"	"48223"	"2019"	"2019"	12	37084	Unreliable	Unreliable	0.0%
	"Hunt County, TX"	"48231"	"2004"	"2004"	10	82092	Unreliable	Unreliable	0.0%
	"Hunt County, TX"	"48231"	"2006"	"2006"	12	83770	Unreliable	Unreliable	0.0%
	"Hunt County, TX"	"48231"	"2009"	"2009"	11	85261	Unreliable	Unreliable	0.0%
	"Hunt County, TX"	"48231"	"2011"	"2011"	12	86531	Unreliable	Unreliable	0.0%
	"Hunt County, TX"	"48231"	"2013"	"2013"	16	87048	Unreliable	Unreliable	0.0%
	"Hunt County, TX"	"48231"	"2015"	"2015"	15	89844	Unreliable	Unreliable	0.0%
	"Hunt County, TX"	"48231"	"2018"	"2018"	13	96493	Unreliable	Unreliable	0.0%
	"Hunt County, TX"	"48231"	"2019"	"2019"	14	98594	Unreliable	Unreliable	0.0%
	"Hunt County, TX"	"48231"	"2020 "	"2020"	18	99807	Unreliable	Unreliable	0.0%
	"Jasper County, TX"	"48241"	"2017"	"2017"	10	35561	Unreliable	Unreliable	0.0%
	"Jasper County, TX"	"48241"	"2019"	"2019"	12	35529	Unreliable	Unreliable	0.0%
	"Jefferson County, TX"	"48245"	"2000"	"2000"	16	252051	Unreliable	Unreliable	0.0%
	"Jefferson County, TX"	"48245"	"2001"	"2001"	11	250137	Unreliable	Unreliable	0.0%
	"Jefferson County, TX"	"48245"	"2002"	"2002"	20	250146	8.0	7.5	0.0%
	"Jefferson County, TX"	"48245"	"2003"	"2003"	11	250183	Unreliable	Unreliable	0.0%
	"Jefferson County, TX"	"48245"	"2004"	"2004"	14	250638	Unreliable	Unreliable	0.0%
	"Jefferson County, TX"	"48245"	"2005"	"2005"	28	250849	11.2	10.6	0.0%
	"Jefferson County, TX"	"48245"	"2006"	"2006"	24	245962	9.8	9.3	0.0%
	"Jefferson County, TX"	"48245"	"2007"	"2007"	12	247629	Unreliable	Unreliable	0.0%
	"Jefferson County, TX"	"48245"	"2008"	"2008"	18	249430	Unreliable	Unreliable	0.0%
	"Jefferson County, TX"	"48245"	"2009"	"2009"	18	251332	Unreliable	Unreliable	0.0%
	"Jefferson County, TX"	"48245"	"2010"	"2010"	19	252273	Unreliable	Unreliable	0.0%
	"Jefferson County, TX"	"48245"	"2011"	"2011"	32	252802	12.7	11.9	0.0%
	"Jefferson County, TX"	"48245"	"2012"	"2012"	19	251813	Unreliable	Unreliable	0.0%
	"Jefferson County, TX"	"48245"	"2013"	"2013"	19	252358	Unreliable	Unreliable	0.0%
	"Jefferson County, TX"	"48245"	"2014"	"2014"	22	252235	8.7	7.9	0.0%
	"Jefferson County, TX"	"48245"	"2015"	"2015"	26	254308	10.2	9.6	0.0%
	"Jefferson County, TX"	"48245"	"2016"	"2016"	25	254679	9.8	9.2	0.0%
	"Jefferson County, TX"	"48245"	"2017"	"2017"	30	256299	11.7	10.6	0.0%
	"Jefferson County, TX"	"48245"	"2018"	"2018"	24	255001	9.4	8.8	0.0%
	"Jefferson County, TX"	"48245"	"2019"	"2019"	28	251565	11.1	10.0	0.0%
	"Jefferson County, TX"	"48245"	"2020 "	"2020"	44	250127	17.6	15.2	0.0%
	"Johnson County, TX"	"48251"	"2001"	"2001"	10	130795	Unreliable	Unreliable	0.0%
	"Johnson County, TX"	"48251"	"2003"	"2003"	12	136264	Unreliable	Unreliable	0.0%
	"Johnson County, TX"	"48251"	"2004"	"2004"	15	138833	Unreliable	Unreliable	0.0%
	"Johnson County, TX"	"48251"	"2006"	"2006"	14	142501	Unreliable	Unreliable	0.0%
	"Johnson County, TX"	"48251"	"2008"	"2008"	12	148635	Unreliable	Unreliable	0.0%
	"Johnson County, TX"	"48251"	"2011"	"2011"	12	152734	Unreliable	Unreliable	0.0%
	"Johnson County, TX"	"48251"	"2012"	"2012"	15	153441	Unreliable	Unreliable	0.0%
	"Johnson County, TX"	"48251"	"2013"	"2013"	12	154707	Unreliable	Unreliable	0.0%
	"Johnson County, TX"	"48251"	"2014"	"2014"	18	157456	Unreliable	Unreliable	0.0%
	"Johnson County, TX"	"48251"	"2015"	"2015"	19	159990	Unreliable	Unreliable	0.0%
	"Johnson County, TX"	"48251"	"2016"	"2016"	15	163274	Unreliable	Unreliable	0.0%
	"Johnson County, TX"	"48251"	"2017"	"2017"	20	167301	12.0	12.7	0.0%
	"Johnson County, TX"	"48251"	"2018"	"2018"	25	171361	14.6	15.7	0.0%
	"Johnson County, TX"	"48251"	"2019"	"2019"	22	175817	12.5	12.8	0.0%
	"Johnson County, TX"	"48251"	"2020 "	"2020"	33	179575	18.4	18.6	0.0%
	"Kaufman County, TX"	"48257"	"2006"	"2006"	10	91395	Unreliable	Unreliable	0.0%
	"Kaufman County, TX"	"48257"	"2008"	"2008"	10	99285	Unreliable	Unreliable	0.0%
	"Kaufman County, TX"	"48257"	"2012"	"2012"	12	106753	Unreliable	Unreliable	0.0%
	"Kaufman County, TX"	"48257"	"2016"	"2016"	13	118350	Unreliable	Unreliable	0.0%
	"Kaufman County, TX"	"48257"	"2017"	"2017"	11	122883	Unreliable	Unreliable	0.0%
	"Kaufman County, TX"	"48257"	"2019"	"2019"	13	136154	Unreliable	Unreliable	0.0%
	"Kaufman County, TX"	"48257"	"2020 "	"2020"	23	143198	16.1	20.0	0.0%
	"Kendall County, TX"	"48259"	"2020 "	"2020"	13	48523	Unreliable	Unreliable	0.0%
	"Kerr County, TX"	"48265"	"1999"	"1999"	13	43200	Unreliable	Unreliable	0.0%
	"Kerr County, TX"	"48265"	"2000"	"2000"	13	43653	Unreliable	Unreliable	0.0%
	"Kerr County, TX"	"48265"	"2001"	"2001"	19	44331	Unreliable	Unreliable	0.0%
	"Kerr County, TX"	"48265"	"2002"	"2002"	16	44894	Unreliable	Unreliable	0.0%
	"Kerr County, TX"	"48265"	"2003"	"2003"	18	45278	Unreliable	Unreliable	0.0%
	"Kerr County, TX"	"48265"	"2005"	"2005"	10	46809	Unreliable	Unreliable	0.0%
	"Kerr County, TX"	"48265"	"2006"	"2006"	13	47840	Unreliable	Unreliable	0.0%
	"Kerr County, TX"	"48265"	"2007"	"2007"	14	48352	Unreliable	Unreliable	0.0%
	"Kerr County, TX"	"48265"	"2008"	"2008"	13	48852	Unreliable	Unreliable	0.0%
	"Kerr County, TX"	"48265"	"2009"	"2009"	13	49427	Unreliable	Unreliable	0.0%
	"Kerr County, TX"	"48265"	"2010"	"2010"	12	49625	Unreliable	Unreliable	0.0%
	"Kerr County, TX"	"48265"	"2011"	"2011"	16	49783	Unreliable	Unreliable	0.0%
	"Kerr County, TX"	"48265"	"2012"	"2012"	11	49786	Unreliable	Unreliable	0.0%
	"Kerr County, TX"	"48265"	"2013"	"2013"	14	49953	Unreliable	Unreliable	0.0%
	"Kerr County, TX"	"48265"	"2014"	"2014"	19	50562	Unreliable	Unreliable	0.0%
	"Kerr County, TX"	"48265"	"2018"	"2018"	10	52405	Unreliable	Unreliable	0.0%
	"Kerr County, TX"	"48265"	"2020 "	"2020"	10	52869	Unreliable	Unreliable	0.0%
	"Lamar County, TX"	"48277"	"2019"	"2019"	14	49859	Unreliable	Unreliable	0.0%
	"Liberty County, TX"	"48291"	"2017"	"2017"	14	83658	Unreliable	Unreliable	0.0%
	"Llano County, TX"	"48299"	"2017"	"2017"	10	21210	Unreliable	Unreliable	0.0%
	"Lubbock County, TX"	"48303"	"1999"	"1999"	15	240776	Unreliable	Unreliable	0.0%
	"Lubbock County, TX"	"48303"	"2000"	"2000"	14	242628	Unreliable	Unreliable	0.0%
	"Lubbock County, TX"	"48303"	"2002"	"2002"	10	249407	Unreliable	Unreliable	0.0%
	"Lubbock County, TX"	"48303"	"2003"	"2003"	17	253388	Unreliable	Unreliable	0.0%
	"Lubbock County, TX"	"48303"	"2004"	"2004"	11	255669	Unreliable	Unreliable	0.0%
	"Lubbock County, TX"	"48303"	"2005"	"2005"	22	257779	8.5	9.9	0.0%
	"Lubbock County, TX"	"48303"	"2006"	"2006"	11	261761	Unreliable	Unreliable	0.0%
	"Lubbock County, TX"	"48303"	"2007"	"2007"	19	265215	Unreliable	Unreliable	0.0%
	"Lubbock County, TX"	"48303"	"2008"	"2008"	12	268197	Unreliable	Unreliable	0.0%
	"Lubbock County, TX"	"48303"	"2009"	"2009"	21	274252	7.7	8.8	0.0%
	"Lubbock County, TX"	"48303"	"2010"	"2010"	19	278831	Unreliable	Unreliable	0.0%
	"Lubbock County, TX"	"48303"	"2011"	"2011"	23	283910	8.1	9.1	0.0%
	"Lubbock County, TX"	"48303"	"2012"	"2012"	23	285760	8.0	8.8	0.0%
	"Lubbock County, TX"	"48303"	"2013"	"2013"	24	289324	8.3	9.0	0.0%
	"Lubbock County, TX"	"48303"	"2014"	"2014"	27	293974	9.2	10.0	0.0%
	"Lubbock County, TX"	"48303"	"2015"	"2015"	40	299453	13.4	14.7	0.0%
	"Lubbock County, TX"	"48303"	"2016"	"2016"	23	303137	7.6	8.3	0.0%
	"Lubbock County, TX"	"48303"	"2017"	"2017"	33	305225	10.8	11.8	0.0%
	"Lubbock County, TX"	"48303"	"2018"	"2018"	43	307412	14.0	14.5	0.0%
	"Lubbock County, TX"	"48303"	"2019"	"2019"	37	310569	11.9	12.4	0.0%
	"Lubbock County, TX"	"48303"	"2020 "	"2020"	54	314772	17.2	17.9	0.0%
	"McLennan County, TX"	"48309"	"1999"	"1999"	12	211548	Unreliable	Unreliable	0.0%
	"McLennan County, TX"	"48309"	"2000"	"2000"	19	213517	Unreliable	Unreliable	0.0%
	"McLennan County, TX"	"48309"	"2001"	"2001"	17	215099	Unreliable	Unreliable	0.0%
	"McLennan County, TX"	"48309"	"2002"	"2002"	16	216571	Unreliable	Unreliable	0.0%
	"McLennan County, TX"	"48309"	"2003"	"2003"	18	218744	Unreliable	Unreliable	0.0%
	"McLennan County, TX"	"48309"	"2004"	"2004"	15	221353	Unreliable	Unreliable	0.0%
	"McLennan County, TX"	"48309"	"2005"	"2005"	22	222794	9.9	9.7	0.0%
	"McLennan County, TX"	"48309"	"2006"	"2006"	22	224452	9.8	9.5	0.0%
	"McLennan County, TX"	"48309"	"2007"	"2007"	16	226741	Unreliable	Unreliable	0.0%
	"McLennan County, TX"	"48309"	"2008"	"2008"	19	229037	Unreliable	Unreliable	0.0%
	"McLennan County, TX"	"48309"	"2009"	"2009"	17	231679	Unreliable	Unreliable	0.0%
	"McLennan County, TX"	"48309"	"2010"	"2010"	16	234906	Unreliable	Unreliable	0.0%
	"McLennan County, TX"	"48309"	"2011"	"2011"	20	238564	8.4	8.4	0.0%
	"McLennan County, TX"	"48309"	"2012"	"2012"	30	238707	12.6	11.9	0.0%
	"McLennan County, TX"	"48309"	"2013"	"2013"	23	241481	9.5	9.1	0.0%
	"McLennan County, TX"	"48309"	"2014"	"2014"	31	243441	12.7	11.6	0.0%
	"McLennan County, TX"	"48309"	"2015"	"2015"	35	245671	14.2	13.3	0.0%
	"McLennan County, TX"	"48309"	"2016"	"2016"	27	247934	10.9	10.2	0.0%
	"McLennan County, TX"	"48309"	"2017"	"2017"	35	251259	13.9	12.7	0.0%
	"McLennan County, TX"	"48309"	"2018"	"2018"	28	254607	11.0	9.8	0.0%
	"McLennan County, TX"	"48309"	"2019"	"2019"	41	256623	16.0	14.4	0.0%
	"McLennan County, TX"	"48309"	"2020 "	"2020"	45	259730	17.3	15.5	0.0%
	"Midland County, TX"	"48329"	"2007"	"2007"	11	128954	Unreliable	Unreliable	0.0%
	"Midland County, TX"	"48329"	"2013"	"2013"	12	151468	Unreliable	Unreliable	0.0%
	"Midland County, TX"	"48329"	"2019"	"2019"	10	176832	Unreliable	Unreliable	0.0%
	"Midland County, TX"	"48329"	"2020 "	"2020"	10	177863	Unreliable	Unreliable	0.0%
	"Montgomery County, TX"	"48339"	"1999"	"1999"	16	284271	Unreliable	Unreliable	0.0%
	"Montgomery County, TX"	"48339"	"2000"	"2000"	15	293768	Unreliable	Unreliable	0.0%
	"Montgomery County, TX"	"48339"	"2001"	"2001"	17	311437	Unreliable	Unreliable	0.0%
	"Montgomery County, TX"	"48339"	"2002"	"2002"	12	326466	Unreliable	Unreliable	0.0%
	"Montgomery County, TX"	"48339"	"2003"	"2003"	15	341499	Unreliable	Unreliable	0.0%
	"Montgomery County, TX"	"48339"	"2004"	"2004"	15	357607	Unreliable	Unreliable	0.0%
	"Montgomery County, TX"	"48339"	"2005"	"2005"	20	372541	5.4	8.7	0.0%
	"Montgomery County, TX"	"48339"	"2006"	"2006"	23	392497	5.9	9.0	0.0%
	"Montgomery County, TX"	"48339"	"2007"	"2007"	23	411416	5.6	7.9	0.0%
	"Montgomery County, TX"	"48339"	"2008"	"2008"	22	429818	5.1	7.8	0.0%
	"Montgomery County, TX"	"48339"	"2009"	"2009"	24	445836	5.4	7.6	0.0%
	"Montgomery County, TX"	"48339"	"2010"	"2010"	17	455746	Unreliable	Unreliable	0.0%
	"Montgomery County, TX"	"48339"	"2011"	"2011"	26	471734	5.5	7.6	0.0%
	"Montgomery County, TX"	"48339"	"2012"	"2012"	24	485047	4.9	6.5	0.0%
	"Montgomery County, TX"	"48339"	"2013"	"2013"	43	499137	8.6	11.2	0.0%
	"Montgomery County, TX"	"48339"	"2014"	"2014"	24	518947	4.6	5.9	0.0%
	"Montgomery County, TX"	"48339"	"2015"	"2015"	38	537559	7.1	8.9	0.0%
	"Montgomery County, TX"	"48339"	"2016"	"2016"	43	556203	7.7	9.0	0.0%
	"Montgomery County, TX"	"48339"	"2017"	"2017"	44	570934	7.7	9.0	0.0%
	"Montgomery County, TX"	"48339"	"2018"	"2018"	51	590925	8.6	10.4	0.0%
	"Montgomery County, TX"	"48339"	"2019"	"2019"	60	607391	9.9	11.1	0.0%
	"Montgomery County, TX"	"48339"	"2020 "	"2020"	55	626351	8.8	9.8	0.0%
	"Nacogdoches County, TX"	"48347"	"2011"	"2011"	10	65466	Unreliable	Unreliable	0.0%
	"Nacogdoches County, TX"	"48347"	"2015"	"2015"	10	65664	Unreliable	Unreliable	0.0%
	"Nacogdoches County, TX"	"48347"	"2020 "	"2020"	13	64753	Unreliable	Unreliable	0.0%
	"Nueces County, TX"	"48355"	"1999"	"1999"	12	314553	Unreliable	Unreliable	0.0%
	"Nueces County, TX"	"48355"	"2000"	"2000"	25	313645	8.0	9.8	0.0%
	"Nueces County, TX"	"48355"	"2001"	"2001"	23	313670	7.3	8.5	0.0%
	"Nueces County, TX"	"48355"	"2002"	"2002"	23	316256	7.3	8.5	0.0%
	"Nueces County, TX"	"48355"	"2003"	"2003"	25	317632	7.9	9.2	0.0%
	"Nueces County, TX"	"48355"	"2004"	"2004"	21	321879	6.5	7.4	0.0%
	"Nueces County, TX"	"48355"	"2005"	"2005"	21	325515	6.5	7.2	0.0%
	"Nueces County, TX"	"48355"	"2006"	"2006"	26	329113	7.9	8.9	0.0%
	"Nueces County, TX"	"48355"	"2007"	"2007"	27	330512	8.2	8.9	0.0%
	"Nueces County, TX"	"48355"	"2008"	"2008"	25	333526	7.5	8.0	0.0%
	"Nueces County, TX"	"48355"	"2009"	"2009"	27	338220	8.0	8.7	0.0%
	"Nueces County, TX"	"48355"	"2010"	"2010"	22	340223	6.5	6.8	0.0%
	"Nueces County, TX"	"48355"	"2011"	"2011"	18	343281	Unreliable	Unreliable	0.0%
	"Nueces County, TX"	"48355"	"2012"	"2012"	33	347691	9.5	9.7	0.0%
	"Nueces County, TX"	"48355"	"2013"	"2013"	21	352107	6.0	6.3	0.0%
	"Nueces County, TX"	"48355"	"2014"	"2014"	30	356221	8.4	8.7	0.0%
	"Nueces County, TX"	"48355"	"2015"	"2015"	40	359715	11.1	10.8	0.0%
	"Nueces County, TX"	"48355"	"2016"	"2016"	27	361350	7.5	7.1	0.0%
	"Nueces County, TX"	"48355"	"2017"	"2017"	27	361221	7.5	7.1	0.0%
	"Nueces County, TX"	"48355"	"2018"	"2018"	21	362265	5.8	5.5	0.0%
	"Nueces County, TX"	"48355"	"2019"	"2019"	29	362294	8.0	7.0	0.0%
	"Nueces County, TX"	"48355"	"2020 "	"2020"	19	363148	Unreliable	Unreliable	0.0%
	"Orange County, TX"	"48361"	"2010"	"2010"	13	81837	Unreliable	Unreliable	0.0%
	"Orange County, TX"	"48361"	"2017"	"2017"	10	85047	Unreliable	Unreliable	0.0%
	"Orange County, TX"	"48361"	"2018"	"2018"	10	83572	Unreliable	Unreliable	0.0%
	"Orange County, TX"	"48361"	"2019"	"2019"	13	83396	Unreliable	Unreliable	0.0%
	"Parker County, TX"	"48367"	"1999"	"1999"	11	86087	Unreliable	Unreliable	0.0%
	"Parker County, TX"	"48367"	"2007"	"2007"	10	109408	Unreliable	Unreliable	0.0%
	"Parker County, TX"	"48367"	"2012"	"2012"	12	119712	Unreliable	Unreliable	0.0%
	"Parker County, TX"	"48367"	"2013"	"2013"	13	121418	Unreliable	Unreliable	0.0%
	"Parker County, TX"	"48367"	"2015"	"2015"	14	126042	Unreliable	Unreliable	0.0%
	"Parker County, TX"	"48367"	"2016"	"2016"	10	129441	Unreliable	Unreliable	0.0%
	"Parker County, TX"	"48367"	"2017"	"2017"	23	133463	17.2	17.5	0.0%
	"Parker County, TX"	"48367"	"2018"	"2018"	14	138371	Unreliable	Unreliable	0.0%
	"Parker County, TX"	"48367"	"2019"	"2019"	17	142878	Unreliable	Unreliable	0.0%
	"Parker County, TX"	"48367"	"2020 "	"2020"	23	148198	15.5	13.9	0.0%
	"Potter County, TX"	"48375"	"1999"	"1999"	11	112919	Unreliable	Unreliable	0.0%
	"Potter County, TX"	"48375"	"2001"	"2001"	10	114307	Unreliable	Unreliable	0.0%
	"Potter County, TX"	"48375"	"2002"	"2002"	15	115427	Unreliable	Unreliable	0.0%
	"Potter County, TX"	"48375"	"2003"	"2003"	10	117067	Unreliable	Unreliable	0.0%
	"Potter County, TX"	"48375"	"2004"	"2004"	15	117682	Unreliable	Unreliable	0.0%
	"Potter County, TX"	"48375"	"2006"	"2006"	14	119780	Unreliable	Unreliable	0.0%
	"Potter County, TX"	"48375"	"2009"	"2009"	12	120118	Unreliable	Unreliable	0.0%
	"Potter County, TX"	"48375"	"2010"	"2010"	14	121073	Unreliable	Unreliable	0.0%
	"Potter County, TX"	"48375"	"2011"	"2011"	12	122285	Unreliable	Unreliable	0.0%
	"Potter County, TX"	"48375"	"2013"	"2013"	11	121661	Unreliable	Unreliable	0.0%
	"Potter County, TX"	"48375"	"2014"	"2014"	15	121627	Unreliable	Unreliable	0.0%
	"Potter County, TX"	"48375"	"2015"	"2015"	13	121802	Unreliable	Unreliable	0.0%
	"Potter County, TX"	"48375"	"2016"	"2016"	14	120832	Unreliable	Unreliable	0.0%
	"Potter County, TX"	"48375"	"2017"	"2017"	15	120458	Unreliable	Unreliable	0.0%
	"Potter County, TX"	"48375"	"2018"	"2018"	17	119648	Unreliable	Unreliable	0.0%
	"Potter County, TX"	"48375"	"2019"	"2019"	15	117415	Unreliable	Unreliable	0.0%
	"Randall County, TX"	"48381"	"2003"	"2003"	14	107607	Unreliable	Unreliable	0.0%
	"Randall County, TX"	"48381"	"2007"	"2007"	10	114782	Unreliable	Unreliable	0.0%
	"Randall County, TX"	"48381"	"2008"	"2008"	12	116518	Unreliable	Unreliable	0.0%
	"Randall County, TX"	"48381"	"2009"	"2009"	10	119084	Unreliable	Unreliable	0.0%
	"Randall County, TX"	"48381"	"2010"	"2010"	12	120725	Unreliable	Unreliable	0.0%
	"Randall County, TX"	"48381"	"2012"	"2012"	13	125082	Unreliable	Unreliable	0.0%
	"Randall County, TX"	"48381"	"2013"	"2013"	11	126474	Unreliable	Unreliable	0.0%
	"Randall County, TX"	"48381"	"2015"	"2015"	12	130269	Unreliable	Unreliable	0.0%
	"Randall County, TX"	"48381"	"2016"	"2016"	10	132501	Unreliable	Unreliable	0.0%
	"Randall County, TX"	"48381"	"2018"	"2018"	12	136271	Unreliable	Unreliable	0.0%
	"Randall County, TX"	"48381"	"2020 "	"2020"	18	139899	Unreliable	Unreliable	0.0%
